,Mean,Stddev,Median
8952,1.562032,0.24979402,1.4935234
8953,1.5632396,0.24873671,1.4961896
8954,1.5596644,0.24731243,1.4919109
8955,1.560998,0.24622157,1.4948635
8956,1.5606484,0.2487425,1.4905689
8957,1.5619794,0.25051558,1.4920285
8958,1.5616633,0.2510424,1.4923689
8959,1.5595925,0.25002626,1.4913639
8960,1.5538911,0.24714932,1.48523
8961,1.5572844,0.25151443,1.4883121
8962,1.5564461,0.2506561,1.4906305
8963,1.5575309,0.2522184,1.4899583
8964,1.5556521,0.25251365,1.4861692
8965,1.5556124,0.2513695,1.4886522
8966,1.5536249,0.25116533,1.4861321
8967,1.5548898,0.25367188,1.4864097
8968,1.5540013,0.25295067,1.4863172
8969,1.553193,0.25408068,1.4853508
8970,1.552315,0.25359413,1.4843847
8971,1.5527458,0.25246543,1.4852543
8972,1.5522698,0.25244674,1.4848931
8973,1.5500033,0.25239712,1.4804018
8974,1.551169,0.25232106,1.4811213
8975,1.5516913,0.25024068,1.4847801
8976,1.5510105,0.250354,1.4831214
8977,1.5526078,0.25300312,1.4851816
8978,1.5501921,0.2514859,1.4829232
8979,1.5501142,0.25086603,1.4830292
8980,1.550275,0.2500602,1.4827216
8981,1.5515556,0.25286543,1.4826071
8982,1.5523871,0.25301972,1.485342
8983,1.5500594,0.25213608,1.4830397
8984,1.5488816,0.25170362,1.480306
8985,1.5494051,0.25336775,1.4821241
8986,1.5515783,0.25466087,1.4833977
8987,1.5523292,0.25347918,1.4839777
8988,1.5523127,0.25546494,1.4830631
8989,1.5517601,0.25483936,1.4833674
8990,1.5530453,0.2564956,1.4833181
8991,1.5478828,0.2552045,1.4794061
8992,1.5513377,0.25546944,1.4837608
8993,1.5498129,0.25322306,1.4820306
8994,1.5510951,0.2555175,1.4844632
8995,1.5482501,0.25467163,1.4799029
8996,1.550599,0.25778928,1.4824435
8997,1.5464864,0.25506878,1.4805353
8998,1.545735,0.25350913,1.4800488
8999,1.5457288,0.2546621,1.4794115
9000,1.5454124,0.25587356,1.4775243
9001,1.5452665,0.25735492,1.4760563
9002,1.5429147,0.25688395,1.4754552
9003,1.5438858,0.2533436,1.4790661
9004,1.5415062,0.25342795,1.4756038
9005,1.5426892,0.25410184,1.4753758
9006,1.54641,0.25746837,1.4781861
9007,1.5450281,0.255518,1.4781576
9008,1.543716,0.25520784,1.4764179
9009,1.5416212,0.25383332,1.4739487
9010,1.5405645,0.25560018,1.4747589
9011,1.5431952,0.25663057,1.4764309
9012,1.5412295,0.254767,1.4744767
9013,1.5430967,0.2570655,1.4731969
9014,1.5426505,0.25663745,1.4742187
9015,1.5417923,0.25741622,1.4728544
9016,1.5437183,0.25815302,1.4740356
9017,1.5433115,0.25791594,1.4755414
9018,1.5406137,0.25675285,1.4730306
9019,1.5378466,0.2564982,1.4702022
9020,1.5383917,0.25605184,1.4710431
9021,1.5407943,0.25838643,1.4745061
9022,1.5394089,0.258318,1.4733114
9023,1.5388715,0.2578643,1.4727794
9024,1.5368394,0.25682694,1.471265
9025,1.5377065,0.26096937,1.4707682
9026,1.5386037,0.2716812,1.4699786
9027,1.5333011,0.2728627,1.4645994
9028,1.5290322,0.25746602,1.4646009
9029,1.5286317,0.25448203,1.4640374
9030,1.5283862,0.2549279,1.4629468
9031,1.5252491,0.25517976,1.4589995
9032,1.5218753,0.25370666,1.4560388
9033,1.5264777,0.25487337,1.461238
9034,1.5197228,0.25196034,1.4558537
9035,1.5207032,0.25343376,1.4557705
9036,1.5199168,0.25331357,1.4555285
9037,1.5171463,0.24904518,1.4548953
9038,1.515526,0.25002277,1.4516351
9039,1.5167946,0.25068766,1.453819
9040,1.5132816,0.2505791,1.4485927
9041,1.5129486,0.24974677,1.4499638
9042,1.5129452,0.24858591,1.452712
9043,1.5124642,0.2498039,1.4505999
9044,1.5104051,0.24870935,1.4495593
9045,1.5098373,0.24850689,1.4497056
9046,1.509374,0.2509583,1.4467196
9047,1.5082948,0.25176403,1.4463041
9048,1.508783,0.24677515,1.4485854
9049,1.5060127,0.24736887,1.4463241
9050,1.508834,0.25071394,1.4475684
9051,1.5109683,0.25243264,1.4490998
9052,1.5075165,0.25118732,1.4463485
9053,1.5077822,0.25020087,1.4468244
9054,1.5106655,0.24966358,1.4505286
9055,1.5069921,0.24829139,1.4473584
9056,1.5103105,0.25173917,1.4497364
9057,1.5080587,0.25077546,1.4475131
9058,1.5064902,0.25098687,1.4435908
9059,1.505495,0.24940105,1.4429556
9060,1.505338,0.24824037,1.4436555
9061,1.5059719,0.24911636,1.4434831
9062,1.5047019,0.2488037,1.442958
9063,1.5066332,0.24874659,1.4458274
9064,1.5041077,0.24894455,1.442591
9065,1.5063094,0.2504692,1.4418051
9066,1.506342,0.24967326,1.441881
9067,1.5079254,0.24872394,1.4460266
9068,1.5067956,0.24930102,1.4453251
9069,1.5111815,0.25005773,1.4488516
9070,1.5099286,0.24919505,1.4481435
9071,1.5079072,0.25033242,1.4437935
9072,1.514474,0.25535777,1.4480664
9073,1.5120769,0.25344902,1.4466412
9074,1.512003,0.25250682,1.445717
9075,1.5127878,0.25299466,1.4482236
9076,1.5110388,0.253485,1.4473486
9077,1.5129033,0.25387844,1.4503596
9078,1.5131959,0.25489187,1.4502398
9079,1.5163757,0.258637,1.4515264
9080,1.5167223,0.25951365,1.4539995
9081,1.5139267,0.259284,1.4491659
9082,1.5112042,0.25717393,1.4480965
9083,1.5116327,0.25875917,1.4467913
9084,1.5092589,0.2569845,1.4474785
9085,1.5101912,0.25594285,1.4493649
9086,1.5097934,0.2558039,1.446826
9087,1.5093955,0.25775015,1.4468691
9088,1.5079523,0.25578883,1.4465867
9089,1.50877,0.25706297,1.4454932
9090,1.5094655,0.25778806,1.4464552
9091,1.5073462,0.258395,1.4462932
9092,1.5060798,0.25316244,1.4448001
9093,1.5054945,0.25365317,1.4429933
9094,1.5027106,0.2544566,1.4383636
9095,1.5062058,0.25539756,1.4436171
9096,1.5024043,0.2566358,1.4400214
9097,1.501278,0.25478086,1.4382727
9098,1.5022082,0.25285462,1.4415258
9099,1.5057846,0.45464888,1.4351529
9100,1.4950583,0.2522919,1.4311125
9101,1.4953896,0.25197077,1.4327216
9102,1.5174019,0.69630384,1.4320129
9103,1.5321172,0.8121357,1.4360464
9104,1.4912279,0.25807512,1.4267137
9105,1.4905467,0.25155336,1.4275186
9106,1.4883084,0.24866587,1.4254545
9107,1.4889046,0.24691321,1.4278741
9108,1.4861106,0.2457716,1.4261401
9109,1.4835045,0.24352783,1.4245492
9110,1.483656,0.2436857,1.4282004
9111,1.4782634,0.2449031,1.4229913
9112,1.4821322,0.24160221,1.4253384
9113,1.4821463,0.24131002,1.4266713
9114,1.4807606,0.24173598,1.4250853
9115,1.4786059,0.24006662,1.4222486
9116,1.4774381,0.23602775,1.423823
9117,1.4769477,0.23748393,1.4224393
9118,1.4753275,0.23777246,1.4181464
9119,1.4763321,0.23828612,1.4220592
9120,1.4779394,0.23718806,1.4229736
9121,1.4780115,0.23801707,1.4245241
9122,1.4788455,0.23771712,1.4239514
9123,1.4810659,0.23898573,1.4264379
9124,1.4827436,0.24195914,1.4274845
9125,1.4805746,0.24112771,1.4245559
9126,1.4848223,0.24196894,1.4272265
9127,1.4830214,0.24209593,1.424063
9128,1.4863964,0.24460874,1.4262404
9129,1.4872168,0.2433681,1.4285717
9130,1.4917856,0.24890882,1.4328176
9131,1.4950281,0.2503737,1.4339178
9132,1.4932047,0.24944732,1.431321
9133,1.4972008,0.25001517,1.435702
9134,1.498805,0.2509571,1.436183
9135,1.5038381,0.25271136,1.4431578
9136,1.508517,0.2561172,1.4472839
9137,1.508516,0.25745782,1.4463136
9138,1.5140901,0.25784177,1.4515986
9139,1.5091084,0.25555122,1.4480779
9140,1.5090091,0.2561018,1.4479969
9141,1.5132796,0.25939134,1.450349
9142,1.5150257,0.25839174,1.4526436
9143,1.5132926,0.2561259,1.4493132
9144,1.5186338,0.26014528,1.4565018
9145,1.5173721,0.26052496,1.4541245
9146,1.516345,0.2604688,1.4514893
9147,1.5193323,0.2580561,1.4568495
9148,1.5215579,0.26060107,1.455942
9149,1.519545,0.26048958,1.4532462
9150,1.5192838,0.25788152,1.4538258
9151,1.5185336,0.25586557,1.455662
9152,1.5191121,0.25909325,1.4538379
9153,1.5194882,0.257717,1.4540362
9154,1.5205152,0.2578646,1.4520134
9155,1.5213048,0.25764182,1.4561529
9156,1.5218621,0.25571692,1.4586661
9157,1.5236026,0.25761667,1.4614539
9158,1.5225775,0.25629878,1.4601563
9159,1.5234504,0.25903946,1.4593347
9160,1.5242573,0.258154,1.4593372
9161,1.5220333,0.2563268,1.4588028
9162,1.522017,0.2582698,1.4578874
9163,1.521316,0.25695717,1.4589207
9164,1.5190804,0.2572374,1.4557978
9165,1.518492,0.25757387,1.4541279
9166,1.5338441,0.51677126,1.4541707
9167,1.5151896,0.25706258,1.4507987
9168,1.5163085,0.25901678,1.4525726
9169,1.5171541,0.2592799,1.4534919
9170,1.5147009,0.25703117,1.4518142
9171,1.5130386,0.25660965,1.4491084
9172,1.5137136,0.25644135,1.4519877
9173,1.5113254,0.25723138,1.4474906
9174,1.5139474,0.25649884,1.4513583
9175,1.5129781,0.25702354,1.4482963
9176,1.5085952,0.2544092,1.4459122
9177,1.5073757,0.25284064,1.4438602
9178,1.5101511,0.25372577,1.4479365
9179,1.5258309,0.5664122,1.4515074
9180,1.5099266,0.25161597,1.4480693
9181,1.5097389,0.25134668,1.4471384
9182,1.5097352,0.2537695,1.4445744
9183,1.5089308,0.2530735,1.446526
9184,1.5096513,0.25273436,1.446425
9185,1.5094614,0.25302136,1.446568
9186,1.5102934,0.2542451,1.4463894
9187,1.5104349,0.25165525,1.447503
9188,1.5121527,0.25153497,1.4483869
9189,1.5131832,0.2541459,1.4497328
9190,1.5116823,0.25260097,1.4499526
9191,1.5104963,0.25457433,1.4469817
9192,1.5135643,0.25492975,1.4487267
9193,1.5142515,0.25404453,1.4505808
9194,1.5144624,0.25458372,1.450626
9195,1.5146731,0.2554688,1.4504374
9196,1.5155754,0.25707808,1.4513108
9197,1.5150362,0.25606441,1.4501654
9198,1.5175825,0.2570252,1.4538376
9199,1.5181962,0.2562313,1.4508383
9200,1.5208935,0.25798988,1.4553347
9201,1.5202456,0.25641596,1.4536662
9202,1.520719,0.25485075,1.4534572
9203,1.5227822,0.25351351,1.4592458
9204,1.5266513,0.25349304,1.4617088
9205,1.5270612,0.25361368,1.4616389
9206,1.5268027,0.25210223,1.4634867
9207,1.5261556,0.2505006,1.4622202
9208,1.5285698,0.25093183,1.4623375
9209,1.5316455,0.25252217,1.4677377
9210,1.5300387,0.25111803,1.4662004
9211,1.5327525,0.2531575,1.4674077
9212,1.5308214,0.25116733,1.4650311
9213,1.5303009,0.25014415,1.4652413
9214,1.5335901,0.25175494,1.4679315
9215,1.532605,0.25382987,1.4672546
9216,1.5311602,0.25348857,1.4666986
9217,1.5319715,0.25480166,1.4647729
9218,1.5341864,0.25367305,1.4655633
9219,1.5340956,0.25379258,1.4678097
9220,1.5366675,0.32381597,1.4652
9221,1.5438796,0.35456523,1.4705199
9222,1.5457157,0.37802166,1.4684476
9223,1.5540565,0.44742557,1.4683176
9224,1.5294799,0.25267187,1.4643425
9225,1.5256582,0.25392038,1.4614251
9226,1.5300765,0.2834227,1.4631035
9227,1.5252124,0.2523594,1.4608523
9228,1.5249741,0.25177518,1.4614593
9229,1.5210005,0.25155044,1.4568508
9230,1.5220774,0.25354934,1.4575776
9231,1.5196512,0.25241622,1.4556115
9232,1.515197,0.24923167,1.451525
9233,1.5157183,0.25136992,1.453701
9234,1.5154104,0.25231156,1.4540789
9235,1.5152321,0.25446534,1.4521073
9236,1.5154696,0.25278595,1.4552805
9237,1.5127152,0.25368294,1.4494113
9238,1.5165398,0.25508168,1.452186
9239,1.5147223,0.2562109,1.4501874
9240,1.5135674,0.2567499,1.4481425
9241,1.5154264,0.2564832,1.4518145
9242,1.5479319,0.81751233,1.4491808
9243,1.5089893,0.25430498,1.4453317
9244,1.553978,0.9111594,1.4467548
9245,1.5248919,0.61207396,1.4453664
9246,1.5077255,0.25299224,1.4444275
9247,1.5059315,0.25138372,1.4450322
9248,1.5064458,0.25199646,1.445216
9249,1.5049422,0.25161842,1.4425485
9250,1.5053556,0.25221792,1.4436347
9251,1.5051584,0.25366423,1.4429612
9252,1.5040932,0.25087023,1.4417521
9253,1.5040109,0.2524718,1.4430602
9254,1.5071783,0.25295487,1.445358
9255,1.5070992,0.25183818,1.4471475
9256,1.5048709,0.25125474,1.4466811
9257,1.5068395,0.25365826,1.4458554
9258,1.5063374,0.25395316,1.446287
9259,1.50668,0.25523883,1.4452043
9260,1.5050232,0.25430128,1.4437557
9261,1.5411687,0.8283147,1.4444939
9262,1.5089407,0.25431648,1.4484992
9263,1.5070894,0.25651455,1.4453934
9264,1.5060858,0.25858995,1.4433854
9265,1.5052961,0.25667787,1.4435416
9266,1.5418206,0.833774,1.4447207
9267,1.5206825,0.520665,1.4498818
9268,1.5097482,0.2565569,1.4473804
9269,1.5146307,0.36312878,1.4484761
9270,1.5501102,0.8688616,1.4460346
9271,1.5114573,0.35935965,1.4448916
9272,1.5366459,0.73294616,1.4466263
9273,1.5143437,0.3933785,1.4469428
9274,1.5307617,0.6511758,1.4473857
9275,1.539231,0.7592831,1.4455042
9276,1.5088023,0.25807226,1.443383
9277,1.5168946,0.37752363,1.4505988
9278,1.5269991,0.5495911,1.4499907
9279,1.519155,0.41161293,1.4506085
9280,1.5398756,0.77051294,1.4470015
9281,1.539644,0.7144011,1.4478339
9282,1.5172776,0.42510718,1.4475794
9283,1.5155843,0.42004737,1.4467012
9284,1.5165579,0.42911175,1.4457306
9285,1.5207564,0.5068667,1.4473388
9286,1.5453235,0.83838403,1.4469125
9287,1.550184,0.88686204,1.4423132
9288,1.5268372,0.6741021,1.4412541
9289,1.500855,0.2585734,1.4395324
9290,1.5006468,0.25952095,1.436095
9291,1.4965031,0.25582045,1.4351351
9292,1.4983004,0.2611181,1.4369038
9293,1.5541002,1.0143849,1.4351237
9294,1.5292171,0.82994217,1.4331353
9295,1.5008913,0.50972176,1.4294491
9296,1.4953947,0.3908713,1.4300953
9297,1.5329093,0.93292063,1.4286509
9298,1.5434263,1.0436054,1.4276859
9299,1.5004202,0.6238927,1.4238797
9300,1.4770703,0.2890972,1.4172812
9301,1.5066879,0.7501631,1.420708
9302,1.4739981,0.24555387,1.4167336
9303,1.47669,0.40444735,1.417272
9304,1.4693851,0.24290453,1.4141772
9305,1.467406,0.24225816,1.4114555
9306,1.4639255,0.2403792,1.4096571
9307,1.4843875,0.64060485,1.4115283
9308,1.4971448,0.7620789,1.412915
9309,1.4857781,0.7060317,1.4078385
9310,1.4592239,0.23899424,1.4050279
9311,1.4563102,0.23922464,1.4049228
9312,1.4534507,0.2318304,1.4051172
9313,1.4547377,0.2321409,1.4062406
9314,1.4514064,0.23229179,1.402199
9315,1.4959052,0.914337,1.3991039
9316,1.4775177,0.71422756,1.4031353
9317,1.447165,0.23142958,1.3966968
9318,1.4476964,0.23086816,1.3982778
9319,1.5120536,1.0465055,1.4037435
9320,1.4989594,0.9460677,1.4013537
9321,1.5134592,1.0508833,1.3990375
9322,1.446815,0.34443745,1.394491
9323,1.4727216,0.6696183,1.3965682
9324,1.4885125,0.85075945,1.4005666
9325,1.4876702,0.8759225,1.3952546
9326,1.4984946,0.9829731,1.3968631
9327,1.447646,0.34108838,1.3951778
9328,1.4591517,0.563503,1.3947659
9329,1.4735489,0.7619833,1.3960383
9330,1.4747066,0.7815612,1.394924
9331,1.4815923,0.81393766,1.3986415
9332,1.4408689,0.22890294,1.391593
9333,1.4633627,0.6457424,1.3937805
9334,1.4440405,0.23189218,1.3952079
9335,1.4457431,0.23318265,1.396729
9336,1.4450526,0.23470399,1.3930349
9337,1.4462339,0.23450345,1.395014
9338,1.4449587,0.23542225,1.3925984
9339,1.4477948,0.2382296,1.3956983
9340,1.448035,0.2395437,1.3956835
9341,1.4469287,0.23785116,1.395763
9342,1.4476644,0.23953475,1.3963975
9343,1.4501922,0.24128172,1.3973763
9344,1.4505571,0.24266726,1.3987416
9345,1.4505421,0.24256662,1.3970473
9346,1.4507039,0.24178737,1.3988341
9347,1.4484082,0.24318898,1.3961387
9348,1.4486483,0.24112298,1.3974428
9349,1.4483268,0.24463648,1.3928269
9350,1.4491829,0.24395466,1.3941574
9351,1.4477358,0.24327378,1.393011
9352,1.4604839,0.58654654,1.3912215
9353,1.4443859,0.24106671,1.3899008
9354,1.4419942,0.24321954,1.3888805
9355,1.4398715,0.24074961,1.3875508
9356,1.4509449,0.5310928,1.3851044
9357,1.4339437,0.23608527,1.3827643
9358,1.4318378,0.23531736,1.3807791
9359,1.4301791,0.23605771,1.3791419
9360,1.4281955,0.23430596,1.3767285
9361,1.4285016,0.2318987,1.3787352
9362,1.4275004,0.23212259,1.3777541
9363,1.4246886,0.23181967,1.3722548
9364,1.4203966,0.22990884,1.3716764
9365,1.4194068,0.23130405,1.36936
9366,1.417617,0.22999398,1.3674108
9367,1.4163476,0.23046128,1.3663555
9368,1.4116584,0.2292836,1.3616916
9369,1.4116648,0.23108043,1.3638954
9370,1.4059612,0.22998413,1.3568403
9371,1.4070079,0.22904533,1.3592122
9372,1.4009906,0.22706144,1.3541341
9373,1.4018371,0.22738197,1.3568788
9374,1.398116,0.22654718,1.3531768
9375,1.3941437,0.22510916,1.3488098
9376,1.3945237,0.2248924,1.3511233
9377,1.3941292,0.22570185,1.3502506
9378,1.3917909,0.22411597,1.3486953
9379,1.3905948,0.2225413,1.3483243
9380,1.3883094,0.22299622,1.3453646
9381,1.3876734,0.22186565,1.3448853
9382,1.3884526,0.22390196,1.3443758
9383,1.3860736,0.22234762,1.3432307
9384,1.3855958,0.22417875,1.3413961
9385,1.3868725,0.22434452,1.3427789
9386,1.3847665,0.22360672,1.3390887
9387,1.387085,0.22463813,1.3401473
9388,1.3866097,0.22505082,1.3417729
9389,1.3890967,0.22595675,1.3450313
9390,1.3899235,0.22530822,1.3452463
9391,1.3898035,0.22524574,1.3457054
9392,1.3901175,0.22574963,1.3440237
9393,1.3911163,0.22599046,1.3452817
9394,1.3902214,0.22547497,1.3446724
9395,1.3910967,0.22609875,1.3450181
9396,1.3921348,0.22727996,1.347306
9397,1.3902808,0.22589809,1.3463912
9398,1.3929073,0.2271096,1.348191
9399,1.3962156,0.2287182,1.3531971
9400,1.3948368,0.22689141,1.3510427
9401,1.3937552,0.22715431,1.3484082
9402,1.3953401,0.22669683,1.3521624
9403,1.395056,0.22758143,1.3512045
9404,1.3956282,0.22793856,1.3514897
9405,1.3955885,0.22827217,1.3511112
9406,1.3948238,0.22778314,1.3494616
9407,1.3960456,0.22690268,1.352499
9408,1.3962744,0.22828497,1.3512318
9409,1.3942993,0.22657186,1.3509557
9410,1.3954871,0.22718117,1.3507235
9411,1.3949593,0.2272242,1.3508422
9412,1.3934898,0.22729945,1.347491
9413,1.3926467,0.22912742,1.3452762
9414,1.3947144,0.22767188,1.3480884
9415,1.3932987,0.22796762,1.3480433
9416,1.391697,0.22711542,1.3472459
9417,1.3931187,0.22784527,1.3474488
9418,1.3917067,0.22786325,1.3452066
9419,1.3909171,0.22721837,1.3449035
9420,1.3898454,0.22695786,1.3438972
9421,1.387569,0.22678971,1.3420758
9422,1.3863051,0.22642942,1.3400563
9423,1.3872347,0.22528955,1.3423262
9424,1.384894,0.22512922,1.3412097
9425,1.3856492,0.22712632,1.3399601
9426,1.3852798,0.22571225,1.3416729
9427,1.3836383,0.22610486,1.3390784
9428,1.3828356,0.22436742,1.3387462
9429,1.3846978,0.22522146,1.341635
9430,1.3817766,0.22406593,1.3373704
9431,1.3809205,0.22483587,1.335395
9432,1.3806642,0.22388598,1.3373644
9433,1.3802047,0.2236209,1.335742
9434,1.3808554,0.22333238,1.3390757
9435,1.3767688,0.22239465,1.3330435
9436,1.3776577,0.22320868,1.3349488
9437,1.37575,0.22209947,1.3317727
9438,1.3758476,0.22269103,1.3323011
9439,1.3751079,0.22362691,1.3288937
9440,1.3774234,0.2235345,1.3320642
9441,1.3763602,0.22261547,1.3319405
9442,1.3774879,0.22300477,1.3332497
9443,1.3757274,0.22264543,1.3307489
9444,1.3773513,0.22424622,1.3319215
9445,1.3763751,0.22296096,1.3308629
9446,1.3772242,0.22293656,1.3312576
9447,1.3780487,0.22385658,1.3309292
9448,1.3795365,0.22448324,1.3327589
9449,1.3799427,0.22358347,1.3347144
9450,1.3812797,0.22381717,1.3373765
9451,1.3801788,0.2246811,1.334444
9452,1.3811082,0.22435148,1.3366079
9453,1.3820559,0.22438082,1.339648
9454,1.3819679,0.22558714,1.3390436
9455,1.3811171,0.22529456,1.3368592
9456,1.3813907,0.22562458,1.3392795
9457,1.3832606,0.22555259,1.3407912
9458,1.3829747,0.22540039,1.340061
9459,1.3821429,0.22491123,1.3400046
9460,1.3829476,0.22629058,1.3381673
9461,1.383928,0.22592,1.3396697
9462,1.3825049,0.22496928,1.3400708
9463,1.3836685,0.2261513,1.3388704
9464,1.3847055,0.22586292,1.3424662
9465,1.3803179,0.22473802,1.3362625
9466,1.3818674,0.2255505,1.3360723
9467,1.3831127,0.22708717,1.3373616
9468,1.3854469,0.22724307,1.3407322
9469,1.3849311,0.22596484,1.3415562
9470,1.3843741,0.22657393,1.3389845
9471,1.3898295,0.25971708,1.3395009
9472,1.3865178,0.23614119,1.3423728
9473,1.387343,0.24482721,1.3389452
9474,1.3864342,0.23825893,1.3403738
9475,1.3920652,0.25052384,1.3450539
9476,1.3897538,0.25049555,1.3426576
9477,1.3866184,0.24420774,1.3396399
9478,1.3838105,0.22918628,1.3417106
9479,1.3820938,0.22417225,1.3405477
9480,1.4124541,0.78574294,1.3397927
9481,1.3802365,0.22467238,1.3397254
9482,1.3763611,0.22465837,1.3312604
9483,1.3777753,0.22355722,1.3368791
9484,1.3775537,0.22464205,1.3374976
9485,1.3727653,0.22332096,1.3302352
9486,1.372363,0.22193561,1.3310701
9487,1.3715603,0.22212033,1.3301125
9488,1.3701278,0.2211419,1.3287731
9489,1.3696157,0.21989046,1.3278817
9490,1.3659503,0.21832539,1.3237427
9491,1.3665453,0.21793512,1.3255935
9492,1.3656048,0.21690823,1.3247253
9493,1.3671733,0.21792853,1.3260908
9494,1.367311,0.21895537,1.3250884
9495,1.3670661,0.2190981,1.3245761
9496,1.3670077,0.21965995,1.3238732
9497,1.370631,0.21952128,1.3272707
9498,1.3707186,0.21912016,1.3284667
9499,1.3687898,0.2189103,1.3255141
9500,1.3682573,0.21890217,1.325386
9501,1.3695108,0.21903668,1.3262434
9502,1.3719635,0.21971244,1.3278562
9503,1.3716947,0.21981302,1.328295
9504,1.3733345,0.2209331,1.3289447
9505,1.3734804,0.21974908,1.3298526
9506,1.3732919,0.2197153,1.330221
9507,1.3754681,0.21961899,1.3329152
9508,1.3761492,0.2204461,1.3338336
9509,1.3772658,0.22084871,1.3358209
9510,1.3771209,0.22004938,1.3362722
9511,1.3770517,0.2207935,1.3336768
9512,1.3814751,0.22284116,1.33796
9513,1.382099,0.2219598,1.3395679
9514,1.3827591,0.22290514,1.3399264
9515,1.3792022,0.22077821,1.3369613
9516,1.3811206,0.22296558,1.3367504
9517,1.3839172,0.22281158,1.3412085
9518,1.3837677,0.2236498,1.3391384
9519,1.3844163,0.2239326,1.3398201
9520,1.3854867,0.22440462,1.340496
9521,1.3846211,0.22370796,1.3391619
9522,1.3814491,0.22334197,1.3357923
9523,1.3852932,0.22418304,1.3407295
9524,1.3852873,0.22440903,1.3404294
9525,1.386914,0.22383685,1.3409771
9526,1.3866724,0.22612342,1.3399409
9527,1.3865603,0.22473007,1.3393934
9528,1.3849502,0.22515553,1.3391008
9529,1.3873291,0.22546953,1.3416464
9530,1.3871435,0.22504088,1.3410964
9531,1.3869542,0.22460265,1.3405534
9532,1.3902937,0.22471449,1.3460027
9533,1.3866885,0.22360486,1.3412423
9534,1.385768,0.22455452,1.339139
9535,1.3858861,0.22457124,1.3407068
9536,1.3882353,0.2239424,1.342605
9537,1.3856655,0.22299352,1.3423967
9538,1.3869003,0.22323059,1.3452756
9539,1.3848355,0.22351576,1.3419083
9540,1.3863144,0.22397219,1.3414859
9541,1.3847958,0.2222739,1.3417671
9542,1.3856266,0.22283232,1.3418653
9543,1.3866464,0.2232145,1.3421599
9544,1.3877525,0.22370407,1.3425288
9545,1.3864356,0.22366992,1.3418291
9546,1.3877044,0.22538587,1.3414277
9547,1.386666,0.222885,1.3418021
9548,1.3871745,0.22409555,1.3425739
9549,1.3864473,0.22429594,1.3400224
9550,1.3871595,0.22517654,1.3412391
9551,1.3854167,0.225051,1.3377856
9552,1.3800211,0.22082834,1.3350056
9553,1.3813075,0.22188734,1.3346381
9554,1.3783897,0.22140186,1.3342001
9555,1.3815335,0.22279909,1.3363225
9556,1.3779929,0.22125338,1.3340633
9557,1.3784523,0.22027518,1.3358058
9558,1.3776637,0.21999021,1.3354254
9559,1.3751762,0.21805263,1.3339074
9560,1.3742205,0.21860203,1.3318917
9561,1.373304,0.2169032,1.3334302
9562,1.3726792,0.21640827,1.3319404
9563,1.3724059,0.217335,1.3316507
9564,1.3720092,0.21669501,1.3299003
9565,1.3705348,0.2158448,1.3299906
9566,1.3699157,0.21630298,1.3276439
9567,1.3684769,0.2157139,1.327512
9568,1.367931,0.2159827,1.3261116
9569,1.3693026,0.21648522,1.328238
9570,1.3692598,0.21619366,1.3268282
9571,1.3693717,0.21769433,1.3273085
9572,1.3709247,0.21896587,1.3282464
9573,1.3703581,0.21905354,1.3259242
9574,1.3714755,0.21941335,1.3278902
9575,1.3711735,0.22046183,1.324226
9576,1.372108,0.2205647,1.3260249
9577,1.3745122,0.22278823,1.3273818
9578,1.374615,0.22354303,1.3277433
9579,1.371947,0.2232731,1.3246444
9580,1.3719825,0.22388163,1.3234315
9581,1.3715773,0.22545895,1.3225043
9582,1.3711727,0.22412063,1.325284
9583,1.36818,0.22417988,1.3209615
9584,1.3671184,0.22389613,1.3198614
9585,1.3638644,0.22318839,1.3168265
9586,1.3638545,0.22337212,1.3185776
9587,1.3589137,0.2218251,1.3159342
9588,1.357361,0.22249672,1.3120961
9589,1.3542732,0.2204204,1.3104031
9590,1.3518175,0.22116053,1.3073318
9591,1.3460515,0.2184861,1.3029445
9592,1.3416123,0.21687149,1.3007444
9593,1.3368101,0.21459539,1.2958329
9594,1.3349392,0.21603385,1.2934563
9595,1.3334763,0.21589999,1.2934792
9596,1.3277125,0.21447898,1.2863824
9597,1.3252515,0.21434274,1.2859697
9598,1.3217374,0.21330564,1.2800076
9599,1.3188206,0.21272232,1.2790045
9600,1.3166524,0.21334723,1.277217
9601,1.3123674,0.21344705,1.2706572
9602,1.3065807,0.21293868,1.2653873
9603,1.3036522,0.21203214,1.2626588
9604,1.302584,0.21204849,1.26124
9605,1.2999942,0.21213382,1.2590255
9606,1.2965307,0.21194549,1.2539514
9607,1.2944726,0.21147014,1.2541217
9608,1.2928982,0.21037208,1.2547482
9609,1.2881243,0.20960987,1.2463048
9610,1.2854106,0.20950302,1.2466346
9611,1.283619,0.20886473,1.2442614
9612,1.283537,0.20910113,1.2463539
9613,1.2796005,0.2088093,1.2394758
9614,1.2757835,0.20700987,1.2366066
9615,1.2772982,0.20800002,1.2395891
9616,1.2737298,0.20718807,1.2349558
9617,1.2732022,0.20631357,1.2364879
9618,1.2712593,0.20727825,1.2329085
9619,1.2710451,0.20602095,1.2342687
9620,1.2702562,0.20744109,1.2315477
9621,1.2703474,0.20844018,1.2318467
9622,1.2672669,0.2084044,1.2276597
9623,1.2697259,0.20901561,1.230097
9624,1.2659144,0.20887376,1.2249742
